log_avg_ept_score,log_avg_succ_req,log_avg_blk_req,log_avg_BP_req,log_avg_entropy
360,680,320,0.32,2.3007551894187928
218,609,391,0.391,2.3000389231443403
244,622,378,0.378,2.300772726535797
148,574,426,0.426,2.300817706823349
320,660,340,0.34,2.299641777396202
364,682,318,0.318,2.2989493103027345
238,619,381,0.381,2.2994045209884644
196,598,402,0.402,2.298423496127129
350,675,325,0.325,2.2947884130477907
394,697,303,0.303,2.2920444622039793
366,683,317,0.317,2.290062731027603
318,659,341,0.341,2.288184262394905
410,705,295,0.295,2.262937383413315
394,697,303,0.303,2.2409915249943735
472,736,264,0.264,2.231469706058502
408,704,296,0.296,2.2272002452909945
488,744,256,0.256,2.0917274643182755
476,738,262,0.262,1.9976364926956593
524,762,238,0.238,2.0008442057557403
512,756,244,0.244,1.9558356336406433
596,798,202,0.202,1.5831268231272697
628,814,186,0.186,1.406876082168892
622,811,189,0.189,1.3683792146891356
656,828,172,0.172,1.2649140691035676
682,841,159,0.159,1.0573874463024548
672,836,164,0.164,1.0460853029922583
730,865,135,0.135,1.031860857416162
668,834,166,0.166,1.0511062275792937
702,851,149,0.149,1.1119143417328596
660,830,170,0.17,1.1793728664666414
694,847,153,0.153,1.1528632006943227
692,846,154,0.154,1.1423802172765136
700,850,150,0.15,1.1113661225885152
722,861,139,0.139,1.0449491795847514
702,851,149,0.149,1.062317585354903
690,845,155,0.155,1.024132863129489
718,859,141,0.141,0.9728374926345423
696,848,152,0.152,1.0148668623268604
720,860,140,0.14,1.0272881753891707
658,829,171,0.171,1.0598230759123108
650,825,175,0.175,1.1321281492616981
652,826,174,0.174,1.1884776440784335
752,876,124,0.124,1.1795390802025796
744,872,128,0.128,1.1916936463399324
722,861,139,0.139,1.1910754986405372
714,857,143,0.143,1.1620170347453473
704,852,148,0.148,1.1555588238835335
726,863,137,0.137,1.1451057919114829
646,823,177,0.177,1.1382990999724483
704,852,148,0.148,1.0920555918216706
710,855,145,0.145,1.0746212484240532
784,892,108,0.108,1.0491968681812287
728,864,136,0.136,1.0230726705547422
714,857,143,0.143,0.9746135320067406
658,829,171,0.171,0.984775751888752
732,866,134,0.134,0.9757289558053016
792,896,104,0.104,0.9323662952184677
772,886,114,0.114,0.9530150660276413
718,859,141,0.141,0.9623097857236862
686,843,157,0.157,0.9696936419010163
728,864,136,0.136,0.9483227964043617
718,859,141,0.141,0.9165811329483986
682,841,159,0.159,0.8956964568737894
708,854,146,0.146,0.8708803141117096
726,863,137,0.137,0.8200330257117748
788,894,106,0.106,0.7068562542200089
760,880,120,0.12,0.6153824667635913
758,879,121,0.121,0.6146590631455183
744,872,128,0.128,0.5017290690429509
740,870,130,0.13,0.4205124412793666
794,897,103,0.103,0.3787823136446533
762,881,119,0.119,0.3702314334362745
748,874,126,0.126,0.3570321999383159
798,899,101,0.101,0.3100811016820371
742,871,129,0.129,0.2898470351315218
774,887,113,0.113,0.2749434688657768
690,845,155,0.155,0.28489730826765297
776,888,112,0.112,0.26979039489850404
778,889,111,0.111,0.2734822774939239
752,876,124,0.124,0.27067007880898236
682,841,159,0.159,0.30104370494931937
744,872,128,0.128,0.25823903987086033
752,876,124,0.124,0.2623468977211431
788,894,106,0.106,0.250790365930928
670,835,165,0.165,0.26919535035453734
786,893,107,0.107,0.23425025801360608
836,918,82,0.082,0.2215835989266634
782,891,109,0.109,0.23478860641003121
752,876,124,0.124,0.2409396372329687
724,862,138,0.138,0.28221722761914136
742,871,129,0.129,0.3196475147064775
722,861,139,0.139,0.33116499036550523
710,855,145,0.145,0.3472956857532263
712,856,144,0.144,0.3553939274698496
728,864,136,0.136,0.3704665741622448
756,878,122,0.122,0.3588045980781317
764,882,118,0.118,0.34694596159458163
788,894,106,0.106,0.3164454010352492
730,865,135,0.135,0.2991424731425941
778,889,111,0.111,0.2902120559029281
766,883,117,0.117,0.2836319338614121
760,880,120,0.12,0.3001349984649569
772,886,114,0.114,0.30641309433266667
750,875,125,0.125,0.3183743499815464
692,846,154,0.154,0.3357187489494717
736,868,132,0.132,0.3368955833227374
700,850,150,0.15,0.30812910871207716
794,897,103,0.103,0.28218248519301414
766,883,117,0.117,0.2709694638773799
756,878,122,0.122,0.25503244721889495
832,916,84,0.084,0.23304116289317608
728,864,136,0.136,0.23611504347692244
768,884,116,0.116,0.2322473274244112
778,889,111,0.111,0.22968167732656003
806,903,97,0.097,0.21980450673776794
728,864,136,0.136,0.23033070910722017
752,876,124,0.124,0.22803478072024883
746,873,127,0.127,0.2409805067628622
772,886,114,0.114,0.23400650211423635
760,880,120,0.12,0.23506625094078482
694,847,153,0.153,0.2449361928962171
850,925,75,0.075,0.19940092596411704
804,902,98,0.098,0.18660892519354821
720,860,140,0.14,0.20067258889973164
828,914,86,0.086,0.19193645897507666
760,880,120,0.12,0.20203797711804508
780,890,110,0.11,0.2033217009752989
798,899,101,0.101,0.1974648452308029
838,919,81,0.081,0.19105945371836425
714,857,143,0.143,0.21947906751558185
772,886,114,0.114,0.20687302132695914
718,859,141,0.141,0.22386460973322792
730,865,135,0.135,0.22051759040367325
822,911,89,0.089,0.2331366201788187
810,905,95,0.095,0.2519734750017524
770,885,115,0.115,0.26606770712882283
756,878,122,0.122,0.2672681539952755
834,917,83,0.083,0.25476669622957704
740,870,130,0.13,0.24473439881205564
762,881,119,0.119,0.26376055025774986
740,870,130,0.13,0.25742770912870766
800,900,100,0.1,0.26018928613548725
758,879,121,0.121,0.2579253747984767
742,871,129,0.129,0.25837723404169083
772,886,114,0.114,0.2304709230891167
762,881,119,0.119,0.2218695485293865
754,877,123,0.123,0.23356642442941666
766,883,117,0.117,0.22381774514354766
766,883,117,0.117,0.22519350999221205
746,873,127,0.127,0.22729947259277106
732,866,134,0.134,0.23788513389229773
782,891,109,0.109,0.22184058560431003
724,862,138,0.138,0.22073734056577085
722,861,139,0.139,0.21256516752764582
740,870,130,0.13,0.20695412259176374
760,880,120,0.12,0.20734364584833384
750,875,125,0.125,0.20199158971011638
704,852,148,0.148,0.21257532813027502
772,886,114,0.114,0.19862581614032387
742,871,129,0.129,0.19021600136905908
794,897,103,0.103,0.1621972078010441
744,872,128,0.128,0.17347841278091072
736,868,132,0.132,0.16614337725751102
724,862,138,0.138,0.1732160823586455
768,884,116,0.116,0.1905612857490778
770,885,115,0.115,0.1827613970041275
670,835,165,0.165,0.20126951279118657
768,884,116,0.116,0.1757750125862658
722,861,139,0.139,0.16542123513720436
754,877,123,0.123,0.1647154523357749
790,895,105,0.105,0.16587798684835434
764,882,118,0.118,0.15085877989185975
772,886,114,0.114,0.13486743443273008
734,867,133,0.133,0.13920720840618014
774,887,113,0.113,0.13304690742716777
706,853,147,0.147,0.14498077764548362
776,888,112,0.112,0.1337274400405586
730,865,135,0.135,0.1380869067236781
726,863,137,0.137,0.13677942361868917
776,888,112,0.112,0.12671537313051523
820,910,90,0.09,0.11415745509415864
712,856,144,0.144,0.1279977935901843
732,866,134,0.134,0.12049867000803352
768,884,116,0.116,0.11131805301457644
772,886,114,0.114,0.13342213953845203
744,872,128,0.128,0.13838847747631372
778,889,111,0.111,0.14201302995346488
736,868,132,0.132,0.1492983054239303
760,880,120,0.12,0.13818879722594282
818,909,91,0.091,0.12416698990762234
744,872,128,0.128,0.1315809760335833
750,875,125,0.125,0.12229719273047522
752,876,124,0.124,0.1290576225587532
782,891,109,0.109,0.12883387979865074
784,892,108,0.108,0.12890726540610195
774,887,113,0.113,0.14921369843371213
724,862,138,0.138,0.17431372817978263
740,870,130,0.13,0.17649503295123578
770,885,115,0.115,0.1707550825625658
750,875,125,0.125,0.17210247224522754
796,898,102,0.102,0.16719757579305067
758,879,121,0.121,0.17257302017509937
690,845,155,0.155,0.18085215052554848
776,888,112,0.112,0.1916587975770235
778,889,111,0.111,0.21581546991690995
774,887,113,0.113,0.21239469163119792
806,903,97,0.097,0.2067108634915203
784,892,108,0.108,0.1908624725602567
790,895,105,0.105,0.18589970301836728
760,880,120,0.12,0.1872726324722171
778,889,111,0.111,0.1890463936291635
736,868,132,0.132,0.22801208312436938
706,853,147,0.147,0.24896377763152122
712,856,144,0.144,0.25975924238562587
790,895,105,0.105,0.24433812775090336
760,880,120,0.12,0.23425722250714898
772,886,114,0.114,0.21205794695354416
702,851,149,0.149,0.21004979029670356
718,859,141,0.141,0.2092619549781084
742,871,129,0.129,0.20836724525690078
778,889,111,0.111,0.21407622837275267
824,912,88,0.088,0.2086732377409935
688,844,156,0.156,0.2336125010251999
802,901,99,0.099,0.21356256248331193
768,884,116,0.116,0.2103086897097528
752,876,124,0.124,0.23582150699198245
756,878,122,0.122,0.2299921171590686
716,858,142,0.142,0.23214565341174603
716,858,142,0.142,0.24404229746945202
786,893,107,0.107,0.25441134740412236
704,852,148,0.148,0.26636937698721885
776,888,112,0.112,0.25272609472196494
776,888,112,0.112,0.2563836445212364
712,856,144,0.144,0.28318379932828247
758,879,121,0.121,0.26392463362962104
766,883,117,0.117,0.28175892411917447
764,882,118,0.118,0.28932549653202294
760,880,120,0.12,0.29343731980025767
698,849,151,0.151,0.3268535185009241
780,890,110,0.11,0.31887282751500606
774,887,113,0.113,0.33984411768615247
718,859,141,0.141,0.3412741153687239
754,877,123,0.123,0.33102472460269927
762,881,119,0.119,0.31671048848330974
742,871,129,0.129,0.31874089522659776
734,867,133,0.133,0.33889418640732766
786,893,107,0.107,0.373544181317091
688,844,156,0.156,0.42508068539202215
688,844,156,0.156,0.4445719889551401
754,877,123,0.123,0.45863723051548005
816,908,92,0.092,0.4415387392789125
774,887,113,0.113,0.4573440733551979
744,872,128,0.128,0.4541731143593788
754,877,123,0.123,0.4499944703280926
744,872,128,0.128,0.463270365819335
788,894,106,0.106,0.4582690739929676
728,864,136,0.136,0.486322779327631
834,917,83,0.083,0.46774176056683064
730,865,135,0.135,0.513695649638772
746,873,127,0.127,0.5116659035235643
764,882,118,0.118,0.5048374062925577
746,873,127,0.127,0.49845685935020445
716,858,142,0.142,0.5070808452963829
716,858,142,0.142,0.47724455650895836
754,877,123,0.123,0.4758777182400227
798,899,101,0.101,0.4595714693702757
730,865,135,0.135,0.43999562759697436
762,881,119,0.119,0.4267845775187016
804,902,98,0.098,0.42210373125970363
748,874,126,0.126,0.4295316752177523
754,877,123,0.123,0.4160989789664745
726,863,137,0.137,0.41744160094857213
796,898,102,0.102,0.4075456763803959
742,871,129,0.129,0.4046547449678183
756,878,122,0.122,0.3724503226578236
786,893,107,0.107,0.3623782080858946
764,882,118,0.118,0.360717608615756
792,896,104,0.104,0.35103096829354763
708,854,146,0.146,0.30389110700786115
760,880,120,0.12,0.2886369820982218
832,916,84,0.084,0.2643764560818672
840,920,80,0.08,0.2613581262305379
792,896,104,0.104,0.26785869270563123
720,860,140,0.14,0.27964192831516266
734,867,133,0.133,0.26724920340254904
760,880,120,0.12,0.28161562433838844
768,884,116,0.116,0.34055940827727316
750,875,125,0.125,0.350358423858881
728,864,136,0.136,0.3452504289895296
776,888,112,0.112,0.3323245149701834
756,878,122,0.122,0.24935314132273198
734,867,133,0.133,0.25026321232318877
814,907,93,0.093,0.23059571554511785
830,915,85,0.085,0.2251939179226756
750,875,125,0.125,0.2588844355493784
698,849,151,0.151,0.2613474874049425
766,883,117,0.117,0.2533963520824909
742,871,129,0.129,0.26756383674591777
754,877,123,0.123,0.2144698266685009
732,866,134,0.134,0.22096089446602454
752,876,124,0.124,0.22374931725114583
742,871,129,0.129,0.21331775086373092
818,909,91,0.091,0.15792738013039342
752,876,124,0.124,0.17305042489245534
716,858,142,0.142,0.18104442615062
738,869,131,0.131,0.1743294653519988
796,898,102,0.102,0.14293785936618225
746,873,127,0.127,0.1575430111028254
792,896,104,0.104,0.15108963375911116
724,862,138,0.138,0.15707959768548607
764,882,118,0.118,0.17803317924121076
774,887,113,0.113,0.19290217858925462
674,837,163,0.163,0.19535962097719312
704,852,148,0.148,0.20586849427223206
748,874,126,0.126,0.2345752366259694
780,890,110,0.11,0.23655249127000572
762,881,119,0.119,0.2348557292446494
766,883,117,0.117,0.23334677999616543
726,863,137,0.137,0.265199025221169
794,897,103,0.103,0.24318446694019372
700,850,150,0.15,0.26922754211723804
840,920,80,0.08,0.24838902934640647
758,879,121,0.121,0.29403195933997633
710,855,145,0.145,0.31138829415291547
774,887,113,0.113,0.300235476128757
738,869,131,0.131,0.3044124679788947
732,866,134,0.134,0.28987539805471896
734,867,133,0.133,0.27648162937164306
738,869,131,0.131,0.27664280173182487
778,889,111,0.111,0.2672995851635933
734,867,133,0.133,0.2701619687939528
704,852,148,0.148,0.27583071338385345
760,880,120,0.12,0.2724161948040128
718,859,141,0.141,0.26989007999375464
744,872,128,0.128,0.29157874520123006
766,883,117,0.117,0.2919308409243822
760,880,120,0.12,0.29603474476188424
716,858,142,0.142,0.30835949152708053
754,877,123,0.123,0.26628833984583616
714,857,143,0.143,0.2679730866241443
762,881,119,0.119,0.2671326721608639
752,876,124,0.124,0.2677405406832695
802,901,99,0.099,0.27597571398317816
754,877,123,0.123,0.28734282530425115
764,882,118,0.118,0.2952052803337574
670,835,165,0.165,0.31015855020284655
732,866,134,0.134,0.30508328548818825
796,898,102,0.102,0.2823109058588743
776,888,112,0.112,0.28424948222190144
766,883,117,0.117,0.2825326020643115
738,869,131,0.131,0.27673932289052755
750,875,125,0.125,0.2852954833731055
776,888,112,0.112,0.2845885385647416
722,861,139,0.139,0.29542681396007536
764,882,118,0.118,0.323461834192276
724,862,138,0.138,0.3253457578718662
750,875,125,0.125,0.3265440815985203
736,868,132,0.132,0.3371904089152813
746,873,127,0.127,0.294138567186892
776,888,112,0.112,0.2849533993676305
808,904,96,0.096,0.2770444499030709
816,908,92,0.092,0.2676127022579312
832,916,84,0.084,0.2141047679260373
814,907,93,0.093,0.21755312413908542
818,909,91,0.091,0.20971836856007575
846,923,77,0.077,0.20758974878117442
794,897,103,0.103,0.23490642410623683
772,886,114,0.114,0.24508743550628423
766,883,117,0.117,0.24647163635119795
742,871,129,0.129,0.2809938555881381
750,875,125,0.125,0.3463093399256468
726,863,137,0.137,0.3657821584641933
774,887,113,0.113,0.3605819927603006
706,853,147,0.147,0.3599457120299339
750,875,125,0.125,0.35656368409097194
772,886,114,0.114,0.35142366227507593
768,884,116,0.116,0.35741912449896335
680,840,160,0.16,0.38202578470110893
758,879,121,0.121,0.3434265464693308
766,883,117,0.117,0.34278474205732345
756,878,122,0.122,0.33781014040112495
758,879,121,0.121,0.33994803404808044
724,862,138,0.138,0.35660316100716594
704,852,148,0.148,0.38110421389341353
752,876,124,0.124,0.3814857822358608
728,864,136,0.136,0.41407579073309897
740,870,130,0.13,0.4164041139185429
798,899,101,0.101,0.4059925628602505
742,871,129,0.129,0.3911442985981703
776,888,112,0.112,0.37866728808730843
782,891,109,0.109,0.38192983862012625
760,880,120,0.12,0.3916229374855757
804,902,98,0.098,0.4051834441721439
792,896,104,0.104,0.4519029212296009
794,897,103,0.103,0.5001795715689659
694,847,153,0.153,0.5363622569143772
696,848,152,0.152,0.5493154585063458
788,894,106,0.106,0.5528502163589001
792,896,104,0.104,0.5480928594768048
768,884,116,0.116,0.5513536377549172
754,877,123,0.123,0.5370908569757302
756,878,122,0.122,0.526726951956749
772,886,114,0.114,0.5396040378212928
736,868,132,0.132,0.5545075150579032
784,892,108,0.108,0.5729354003369809
738,869,131,0.131,0.5988868672251701
732,866,134,0.134,0.6048725896477699
716,858,142,0.142,0.6097486893236637
730,865,135,0.135,0.6241906515061856
724,862,138,0.138,0.6281340125501156
720,860,140,0.14,0.6313292150162161
690,845,155,0.155,0.6367816498875618
746,873,127,0.127,0.6340197054445743
740,870,130,0.13,0.6491462080776691
782,891,109,0.109,0.6526325510144234
712,856,144,0.144,0.6554119820073246
724,862,138,0.138,0.658540578365326
728,864,136,0.136,0.6798175813853741
732,866,134,0.134,0.6825230651199817
732,866,134,0.134,0.6809755502939224
746,873,127,0.127,0.7016515616178512
702,851,149,0.149,0.7099906272292137
756,878,122,0.122,0.6951183323264122
776,888,112,0.112,0.6929268861206946
738,869,131,0.131,0.6625615223646164
734,867,133,0.133,0.6112647292613983
738,869,131,0.131,0.5932413390874862
792,896,104,0.104,0.581853381127119
720,860,140,0.14,0.5833518949151039
724,862,138,0.138,0.644156714707613
758,879,121,0.121,0.6656782886236906
714,857,143,0.143,0.6719730842113495
774,887,113,0.113,0.717383914232254
754,877,123,0.123,0.7388409077525139
738,869,131,0.131,0.7336173555254937
720,860,140,0.14,0.7377300354838371
744,872,128,0.128,0.7160473461095244
790,895,105,0.105,0.6979926560521126
806,903,97,0.097,0.7029509177475702
708,854,146,0.146,0.7150761733651161
782,891,109,0.109,0.7257353330887855
722,861,139,0.139,0.7420457207560539
772,886,114,0.114,0.734559505879879
784,892,108,0.108,0.7314953821897506
750,875,125,0.125,0.7132698537707329
808,904,96,0.096,0.6789596863687039
678,839,161,0.161,0.6835370225012303
800,900,100,0.1,0.6605580503940582
756,878,122,0.122,0.6473446821570397
728,864,136,0.136,0.6422873882576823
764,882,118,0.118,0.6423924198746681
786,893,107,0.107,0.6461941882371902
762,881,119,0.119,0.6495228605568409
778,889,111,0.111,0.6429711135923862
766,883,117,0.117,0.64307145434618
760,880,120,0.12,0.6361535685658455
708,854,146,0.146,0.6502269446253777
702,851,149,0.149,0.6655058600008488
762,881,119,0.119,0.67471572047472
816,908,92,0.092,0.6818877624869346
754,877,123,0.123,0.6953892387747764
718,859,141,0.141,0.7159756473898887
780,890,110,0.11,0.7173078154325485
766,883,117,0.117,0.7234216378927231
682,841,159,0.159,0.7471145282387733
712,856,144,0.144,0.7360717519521713
744,872,128,0.128,0.7287172331213951
758,879,121,0.121,0.729561192035675
768,884,116,0.116,0.7158538711667061
734,867,133,0.133,0.6951453024744988
736,868,132,0.132,0.676601276576519
728,864,136,0.136,0.6674865317195654
758,879,121,0.121,0.670275025844574
764,882,118,0.118,0.6522154634594918
788,894,106,0.106,0.6462391861081124
728,864,136,0.136,0.6465725013315677
746,873,127,0.127,0.6411292589902878
752,876,124,0.124,0.6142111622989178
740,870,130,0.13,0.5817328895628452
796,898,102,0.102,0.49786872470378873
722,861,139,0.139,0.5192962670028209
702,851,149,0.149,0.44819156220555306
806,903,97,0.097,0.39443768876791
778,889,111,0.111,0.33758985767160105
772,886,114,0.114,0.3425733975172043
752,876,124,0.124,0.3279606369137764
750,875,125,0.125,0.3109930884838104
780,890,110,0.11,0.2971218362590298
790,895,105,0.105,0.2922587221413851
778,889,111,0.111,0.2726936526224017
834,917,83,0.083,0.24206578340625856
736,868,132,0.132,0.19475954630598427
808,904,96,0.096,0.1811010360941291
780,890,110,0.11,0.16635457254201175
764,882,118,0.118,0.1667013318501413
724,862,138,0.138,0.1783518427684903
782,891,109,0.109,0.17424351194500923
768,884,116,0.116,0.1760148297920823
772,886,114,0.114,0.17149535870586988
770,885,115,0.115,0.1646743917032145
756,878,122,0.122,0.15476650006324055
822,911,89,0.089,0.1429806981757283
770,885,115,0.115,0.15237256994843482
738,869,131,0.131,0.14902838069759314
768,884,116,0.116,0.15787709799408914
758,879,121,0.121,0.15331810541078447
726,863,137,0.137,0.16665498449653388
748,874,126,0.126,0.17148112551122904
736,868,132,0.132,0.16994771233201028
820,910,90,0.09,0.16750678832829
694,847,153,0.153,0.17235540845245123
738,869,131,0.131,0.15196461897343397
790,895,105,0.105,0.1369692176245153
808,904,96,0.096,0.13672896344587207
808,904,96,0.096,0.12701575550623237
822,911,89,0.089,0.1065311642177403
746,873,127,0.127,0.11179617736488581
774,887,113,0.113,0.11485623697564006
740,870,130,0.13,0.11924310810491442
790,895,105,0.105,0.11557677676156163
698,849,151,0.151,0.13105216379091145
822,911,89,0.089,0.10661140664294362
804,902,98,0.098,0.10912192039936781
754,877,123,0.123,0.09940209047868848
726,863,137,0.137,0.09969735072180629
812,906,94,0.094,0.09933156920410692
718,859,141,0.141,0.10741152826324105
730,865,135,0.135,0.10641239222325384
796,898,102,0.102,0.09412052983045578
840,920,80,0.08,0.0875011419467628
764,882,118,0.118,0.094780817322433
798,899,101,0.101,0.08005306981084868
718,859,141,0.141,0.0885020152553916
728,864,136,0.136,0.08975772665068507
798,899,101,0.101,0.08506390457972884
748,874,126,0.126,0.09082430543377995
738,869,131,0.131,0.09059565008059144
784,892,108,0.108,0.083102866217494
736,868,132,0.132,0.08009867457486688
826,913,87,0.087,0.06751670374162495
820,910,90,0.09,0.06123408021591605
742,871,129,0.129,0.0667263893915806
760,880,120,0.12,0.06985889210458845
780,890,110,0.11,0.0699984084982425
700,850,150,0.15,0.07840046587213874
758,879,121,0.121,0.07028154463134706
764,882,118,0.118,0.07106648133695126
740,870,130,0.13,0.06499167675338685
768,884,116,0.116,0.06308382563758641
738,869,131,0.131,0.06243955431319773
732,866,134,0.134,0.05942795887775719
636,818,182,0.182,0.07634522414766252
796,898,102,0.102,0.06761538578756153
794,897,103,0.103,0.06982712823152543
736,868,132,0.132,0.07154060616157949
696,848,152,0.152,0.07213203320652246
784,892,108,0.108,0.060920808366499844
804,902,98,0.098,0.049568317017394295
766,883,117,0.117,0.04751591079309583
854,927,73,0.073,0.03984053881000727
740,870,130,0.13,0.04999080570344813
696,848,152,0.152,0.05864037084532902
788,894,106,0.106,0.060545901037929624
790,895,105,0.105,0.0588045769482851
728,864,136,0.136,0.06114806385664269
786,893,107,0.107,0.05592925210586691
732,866,134,0.134,0.04718357281666249
758,879,121,0.121,0.04110752212908119
762,881,119,0.119,0.04436750933527946
766,883,117,0.117,0.04528365630190827
758,879,121,0.121,0.05128493673540652
832,916,84,0.084,0.04937219431251288
774,887,113,0.113,0.05483170352689922
680,840,160,0.16,0.0581187460962683
814,907,93,0.093,0.05088061850146032
780,890,110,0.11,0.054949542802758516
746,873,127,0.127,0.05395389125030489
736,868,132,0.132,0.05632449163869023
728,864,136,0.136,0.04442044076323509
750,875,125,0.125,0.04395086205331609
756,878,122,0.122,0.042215426923707125
810,905,95,0.095,0.04378788764588535
750,875,125,0.125,0.05263667592033744
780,890,110,0.11,0.05172115131933242
796,898,102,0.102,0.05392470601014793
738,869,131,0.131,0.05468700837064534
778,889,111,0.111,0.04418083901237697
770,885,115,0.115,0.04023273927904666
724,862,138,0.138,0.04492272151866928
710,855,145,0.145,0.049588061671704056
804,902,98,0.098,0.054040579872205854
816,908,92,0.092,0.053438473514281215
726,863,137,0.137,0.0638813708126545
754,877,123,0.123,0.0547982465159148
814,907,93,0.093,0.044305224996060134
776,888,112,0.112,0.04938249717839062
706,853,147,0.147,0.056153682687319816
744,872,128,0.128,0.05269879407994449
762,881,119,0.119,0.05851427174638957
778,889,111,0.111,0.05406092511101451
812,906,94,0.094,0.0584187029376626
780,890,110,0.11,0.05847354474135659
796,898,102,0.102,0.04627226446010172
760,880,120,0.12,0.0460327651500702
790,895,105,0.105,0.04497377494955435
802,901,99,0.099,0.03879457374298727
768,884,116,0.116,0.060580733604729174
746,873,127,0.127,0.06439752796571702
814,907,93,0.093,0.058223372500389815
676,838,162,0.162,0.07279011616946082
778,889,111,0.111,0.08203695848211646
782,891,109,0.109,0.08274052875675261
782,891,109,0.109,0.07952785815112293
732,866,134,0.134,0.08069746601395308
784,892,108,0.108,0.07460083704255521
744,872,128,0.128,0.07647541997581721
706,853,147,0.147,0.08087007664889097
766,883,117,0.117,0.07004890058748424
816,908,92,0.092,0.07959502573497593
